subj	hem	ax	roi	bin	clust	beta
NDAR_INVAE480UZD_01mo-20170920	left	ant	hippo	1	1	0.197628
NDAR_INVAE480UZD_01mo-20170920	left	ant	hippo	1	2	0.515722
NDAR_INVAE480UZD_01mo-20170920	left	ant	hippo	1	3	0.21523
NDAR_INVAE480UZD_01mo-20170920	left	ant	hippo	1	4	0.179095
NDAR_INVAE480UZD_01mo-20170920	left	ant	hippo	1	5	0.197479
NDAR_INVAE480UZD_01mo-20170920	left	post	hippo	1	1	0.220249
NDAR_INVAE480UZD_01mo-20170920	left	post	hippo	1	2	0.240556
NDAR_INVAE480UZD_01mo-20170920	left	post	hippo	1	3	0.154278
NDAR_INVAE480UZD_01mo-20170920	left	post	hippo	1	4	0.550919
NDAR_INVAE480UZD_01mo-20170920	left	post	hippo	1	5	0.337002
NDAR_INVAE480UZD_01mo-20170920	right	ant	hippo	1	1	0.675897
NDAR_INVAE480UZD_01mo-20170920	right	ant	hippo	1	2	0.133393
NDAR_INVAE480UZD_01mo-20170920	right	ant	hippo	1	3	0.0937378
NDAR_INVAE480UZD_01mo-20170920	right	ant	hippo	1	4	0.180056
NDAR_INVAE480UZD_01mo-20170920	right	ant	hippo	1	5	0.271115
NDAR_INVAE480UZD_01mo-20170920	right	post	hippo	1	1	0.36987
NDAR_INVAE480UZD_01mo-20170920	right	post	hippo	1	2	0.22777
NDAR_INVAE480UZD_01mo-20170920	right	post	hippo	1	3	0.0999561
NDAR_INVAE480UZD_01mo-20170920	right	post	hippo	1	4	0.299724
NDAR_INVAE480UZD_01mo-20170920	right	post	hippo	1	5	0.656772
NDAR_INVAJ325BRM_09mo-20160926	left	ant	hippo	2	1	0.299439
NDAR_INVAJ325BRM_09mo-20160926	left	ant	hippo	2	2	0.470006
NDAR_INVAJ325BRM_09mo-20160926	left	ant	hippo	2	3	0.417463
NDAR_INVAJ325BRM_09mo-20160926	left	ant	hippo	2	4	0.284022
NDAR_INVAJ325BRM_09mo-20160926	left	ant	hippo	2	5	0.145521
NDAR_INVAJ325BRM_09mo-20160926	left	post	hippo	2	1	0.292688
NDAR_INVAJ325BRM_09mo-20160926	left	post	hippo	2	2	0.269122
NDAR_INVAJ325BRM_09mo-20160926	left	post	hippo	2	3	0.11086
NDAR_INVAJ325BRM_09mo-20160926	left	post	hippo	2	4	0.342464
NDAR_INVAJ325BRM_09mo-20160926	left	post	hippo	2	5	0.160888
NDAR_INVAJ325BRM_09mo-20160926	right	ant	hippo	2	1	0.660542
NDAR_INVAJ325BRM_09mo-20160926	right	ant	hippo	2	2	0.327109
NDAR_INVAJ325BRM_09mo-20160926	right	ant	hippo	2	3	0.121063
NDAR_INVAJ325BRM_09mo-20160926	right	ant	hippo	2	4	0.230475
NDAR_INVAJ325BRM_09mo-20160926	right	ant	hippo	2	5	0.222188
NDAR_INVAJ325BRM_09mo-20160926	right	post	hippo	2	1	0.370274
NDAR_INVAJ325BRM_09mo-20160926	right	post	hippo	2	2	0.253464
NDAR_INVAJ325BRM_09mo-20160926	right	post	hippo	2	3	0.11665
NDAR_INVAJ325BRM_09mo-20160926	right	post	hippo	2	4	0.181238
NDAR_INVAJ325BRM_09mo-20160926	right	post	hippo	2	5	0.363635
NDAR_INVAN135ZVY_05mo-20150603	left	ant	hippo	1	1	0.152995
NDAR_INVAN135ZVY_05mo-20150603	left	ant	hippo	1	2	0.413503
NDAR_INVAN135ZVY_05mo-20150603	left	ant	hippo	1	3	0.187024
NDAR_INVAN135ZVY_05mo-20150603	left	ant	hippo	1	4	0.102767
NDAR_INVAN135ZVY_05mo-20150603	left	ant	hippo	1	5	0.050376
NDAR_INVAN135ZVY_05mo-20150603	left	post	hippo	1	1	0.117952
NDAR_INVAN135ZVY_05mo-20150603	left	post	hippo	1	2	0.0645515
NDAR_INVAN135ZVY_05mo-20150603	left	post	hippo	1	3	0.113946
NDAR_INVAN135ZVY_05mo-20150603	left	post	hippo	1	4	0.440362
NDAR_INVAN135ZVY_05mo-20150603	left	post	hippo	1	5	0.06376
NDAR_INVAN135ZVY_05mo-20150603	right	ant	hippo	1	1	0.73097
NDAR_INVAN135ZVY_05mo-20150603	right	ant	hippo	1	2	0.10415
NDAR_INVAN135ZVY_05mo-20150603	right	ant	hippo	1	3	0.0336085
NDAR_INVAN135ZVY_05mo-20150603	right	ant	hippo	1	4	0.123792
NDAR_INVAN135ZVY_05mo-20150603	right	ant	hippo	1	5	0.138042
NDAR_INVAN135ZVY_05mo-20150603	right	post	hippo	1	1	0.129391
NDAR_INVAN135ZVY_05mo-20150603	right	post	hippo	1	2	0.0130457
NDAR_INVAN135ZVY_05mo-20150603	right	post	hippo	1	3	0.0159002
NDAR_INVAN135ZVY_05mo-20150603	right	post	hippo	1	4	0.0885787
NDAR_INVAN135ZVY_05mo-20150603	right	post	hippo	1	5	0.480652
NDAR_INVAW189RHH_13mo-20170106	left	ant	hippo	3	1	0.246403
NDAR_INVAW189RHH_13mo-20170106	left	ant	hippo	3	2	0.533036
NDAR_INVAW189RHH_13mo-20170106	left	ant	hippo	3	3	0.298356
NDAR_INVAW189RHH_13mo-20170106	left	ant	hippo	3	4	0.388546
NDAR_INVAW189RHH_13mo-20170106	left	ant	hippo	3	5	0.233336
NDAR_INVAW189RHH_13mo-20170106	left	post	hippo	3	1	0.238984
NDAR_INVAW189RHH_13mo-20170106	left	post	hippo	3	2	0.328514
NDAR_INVAW189RHH_13mo-20170106	left	post	hippo	3	3	0.231104
NDAR_INVAW189RHH_13mo-20170106	left	post	hippo	3	4	0.495434
NDAR_INVAW189RHH_13mo-20170106	left	post	hippo	3	5	0.183075
NDAR_INVAW189RHH_13mo-20170106	right	ant	hippo	3	1	0.546509
NDAR_INVAW189RHH_13mo-20170106	right	ant	hippo	3	2	0.243468
NDAR_INVAW189RHH_13mo-20170106	right	ant	hippo	3	3	0.104853
NDAR_INVAW189RHH_13mo-20170106	right	ant	hippo	3	4	0.210976
NDAR_INVAW189RHH_13mo-20170106	right	ant	hippo	3	5	0.230311
NDAR_INVAW189RHH_13mo-20170106	right	post	hippo	3	1	0.277357
NDAR_INVAW189RHH_13mo-20170106	right	post	hippo	3	2	0.241199
NDAR_INVAW189RHH_13mo-20170106	right	post	hippo	3	3	0.148494
NDAR_INVAW189RHH_13mo-20170106	right	post	hippo	3	4	0.264407
NDAR_INVAW189RHH_13mo-20170106	right	post	hippo	3	5	0.335998
NDAR_INVAZ021WML_05mo-20180103	left	ant	hippo	1	1	0.272024
NDAR_INVAZ021WML_05mo-20180103	left	ant	hippo	1	2	0.712348
NDAR_INVAZ021WML_05mo-20180103	left	ant	hippo	1	3	0.111211
NDAR_INVAZ021WML_05mo-20180103	left	ant	hippo	1	4	0.359798
NDAR_INVAZ021WML_05mo-20180103	left	ant	hippo	1	5	0.164128
NDAR_INVAZ021WML_05mo-20180103	left	post	hippo	1	1	0.106723
NDAR_INVAZ021WML_05mo-20180103	left	post	hippo	1	2	0.187764
NDAR_INVAZ021WML_05mo-20180103	left	post	hippo	1	3	0.117478
NDAR_INVAZ021WML_05mo-20180103	left	post	hippo	1	4	0.338931
NDAR_INVAZ021WML_05mo-20180103	left	post	hippo	1	5	0.161833
NDAR_INVAZ021WML_05mo-20180103	right	ant	hippo	1	1	0.616999
NDAR_INVAZ021WML_05mo-20180103	right	ant	hippo	1	2	0.235531
NDAR_INVAZ021WML_05mo-20180103	right	ant	hippo	1	3	0.0688377
NDAR_INVAZ021WML_05mo-20180103	right	ant	hippo	1	4	0.215001
NDAR_INVAZ021WML_05mo-20180103	right	ant	hippo	1	5	0.181154
NDAR_INVAZ021WML_05mo-20180103	right	post	hippo	1	1	0.167395
NDAR_INVAZ021WML_05mo-20180103	right	post	hippo	1	2	0.156144
NDAR_INVAZ021WML_05mo-20180103	right	post	hippo	1	3	0.0387964
NDAR_INVAZ021WML_05mo-20180103	right	post	hippo	1	4	0.118779
NDAR_INVAZ021WML_05mo-20180103	right	post	hippo	1	5	0.300658
NDAR_INVAZ759PJT_05mo-20171013	left	ant	hippo	1	1	0.257978
NDAR_INVAZ759PJT_05mo-20171013	left	ant	hippo	1	2	0.757797
NDAR_INVAZ759PJT_05mo-20171013	left	ant	hippo	1	3	0.198844
NDAR_INVAZ759PJT_05mo-20171013	left	ant	hippo	1	4	0.342227
NDAR_INVAZ759PJT_05mo-20171013	left	ant	hippo	1	5	0.302792
NDAR_INVAZ759PJT_05mo-20171013	left	post	hippo	1	1	0.239611
NDAR_INVAZ759PJT_05mo-20171013	left	post	hippo	1	2	0.430208
NDAR_INVAZ759PJT_05mo-20171013	left	post	hippo	1	3	0.142043
NDAR_INVAZ759PJT_05mo-20171013	left	post	hippo	1	4	0.564639
NDAR_INVAZ759PJT_05mo-20171013	left	post	hippo	1	5	0.29351
NDAR_INVAZ759PJT_05mo-20171013	right	ant	hippo	1	1	0.783695
NDAR_INVAZ759PJT_05mo-20171013	right	ant	hippo	1	2	0.248744
NDAR_INVAZ759PJT_05mo-20171013	right	ant	hippo	1	3	0.0769054
NDAR_INVAZ759PJT_05mo-20171013	right	ant	hippo	1	4	0.20046
NDAR_INVAZ759PJT_05mo-20171013	right	ant	hippo	1	5	0.350762
NDAR_INVAZ759PJT_05mo-20171013	right	post	hippo	1	1	0.315948
NDAR_INVAZ759PJT_05mo-20171013	right	post	hippo	1	2	0.238788
NDAR_INVAZ759PJT_05mo-20171013	right	post	hippo	1	3	0.0867014
NDAR_INVAZ759PJT_05mo-20171013	right	post	hippo	1	4	0.206801
NDAR_INVAZ759PJT_05mo-20171013	right	post	hippo	1	5	0.6111
NDAR_INVBJ059JF5_08mo-20151118	left	ant	hippo	2	1	0.154289
NDAR_INVBJ059JF5_08mo-20151118	left	ant	hippo	2	2	0.415001
NDAR_INVBJ059JF5_08mo-20151118	left	ant	hippo	2	3	0.213884
NDAR_INVBJ059JF5_08mo-20151118	left	ant	hippo	2	4	0.0619122
NDAR_INVBJ059JF5_08mo-20151118	left	ant	hippo	2	5	0.0727281
NDAR_INVBJ059JF5_08mo-20151118	left	post	hippo	2	1	0.139327
NDAR_INVBJ059JF5_08mo-20151118	left	post	hippo	2	2	0.195098
NDAR_INVBJ059JF5_08mo-20151118	left	post	hippo	2	3	0.205847
NDAR_INVBJ059JF5_08mo-20151118	left	post	hippo	2	4	0.267747
NDAR_INVBJ059JF5_08mo-20151118	left	post	hippo	2	5	0.0457969
NDAR_INVBJ059JF5_08mo-20151118	right	ant	hippo	2	1	0.498807
NDAR_INVBJ059JF5_08mo-20151118	right	ant	hippo	2	2	0.134781
NDAR_INVBJ059JF5_08mo-20151118	right	ant	hippo	2	3	0.0365013
NDAR_INVBJ059JF5_08mo-20151118	right	ant	hippo	2	4	0.0632332
NDAR_INVBJ059JF5_08mo-20151118	right	ant	hippo	2	5	0.106004
NDAR_INVBJ059JF5_08mo-20151118	right	post	hippo	2	1	0.199136
NDAR_INVBJ059JF5_08mo-20151118	right	post	hippo	2	2	0.122468
NDAR_INVBJ059JF5_08mo-20151118	right	post	hippo	2	3	0.078887
NDAR_INVBJ059JF5_08mo-20151118	right	post	hippo	2	4	0.083818
NDAR_INVBJ059JF5_08mo-20151118	right	post	hippo	2	5	0.12453
NDAR_INVCE171GY6_04mo-20171116	left	ant	hippo	1	1	0.180697
NDAR_INVCE171GY6_04mo-20171116	left	ant	hippo	1	2	0.724444
NDAR_INVCE171GY6_04mo-20171116	left	ant	hippo	1	3	0.230216
NDAR_INVCE171GY6_04mo-20171116	left	ant	hippo	1	4	0.267308
NDAR_INVCE171GY6_04mo-20171116	left	ant	hippo	1	5	0.0584985
NDAR_INVCE171GY6_04mo-20171116	left	post	hippo	1	1	0.219402
NDAR_INVCE171GY6_04mo-20171116	left	post	hippo	1	2	0.236612
NDAR_INVCE171GY6_04mo-20171116	left	post	hippo	1	3	0.256654
NDAR_INVCE171GY6_04mo-20171116	left	post	hippo	1	4	0.668812
NDAR_INVCE171GY6_04mo-20171116	left	post	hippo	1	5	0.227264
NDAR_INVCE171GY6_04mo-20171116	right	ant	hippo	1	1	0.623686
NDAR_INVCE171GY6_04mo-20171116	right	ant	hippo	1	2	0.17386
NDAR_INVCE171GY6_04mo-20171116	right	ant	hippo	1	3	0.145195
NDAR_INVCE171GY6_04mo-20171116	right	ant	hippo	1	4	0.211385
NDAR_INVCE171GY6_04mo-20171116	right	ant	hippo	1	5	0.144886
NDAR_INVCE171GY6_04mo-20171116	right	post	hippo	1	1	0.187511
NDAR_INVCE171GY6_04mo-20171116	right	post	hippo	1	2	0.167892
NDAR_INVCE171GY6_04mo-20171116	right	post	hippo	1	3	0.132808
NDAR_INVCE171GY6_04mo-20171116	right	post	hippo	1	4	0.284355
NDAR_INVCE171GY6_04mo-20171116	right	post	hippo	1	5	0.501372
NDAR_INVCG773JXB_19mo-20171003	left	ant	hippo	4	1	0.193387
NDAR_INVCG773JXB_19mo-20171003	left	ant	hippo	4	2	0.338807
NDAR_INVCG773JXB_19mo-20171003	left	ant	hippo	4	3	0.483143
NDAR_INVCG773JXB_19mo-20171003	left	ant	hippo	4	4	0.269028
NDAR_INVCG773JXB_19mo-20171003	left	ant	hippo	4	5	0.137968
NDAR_INVCG773JXB_19mo-20171003	left	post	hippo	4	1	0.223447
NDAR_INVCG773JXB_19mo-20171003	left	post	hippo	4	2	0.193399
NDAR_INVCG773JXB_19mo-20171003	left	post	hippo	4	3	0.144025
NDAR_INVCG773JXB_19mo-20171003	left	post	hippo	4	4	0.361671
NDAR_INVCG773JXB_19mo-20171003	left	post	hippo	4	5	0.297008
NDAR_INVCG773JXB_19mo-20171003	right	ant	hippo	4	1	0.322556
NDAR_INVCG773JXB_19mo-20171003	right	ant	hippo	4	2	0.179339
NDAR_INVCG773JXB_19mo-20171003	right	ant	hippo	4	3	0.206689
NDAR_INVCG773JXB_19mo-20171003	right	ant	hippo	4	4	0.205081
NDAR_INVCG773JXB_19mo-20171003	right	ant	hippo	4	5	0.217467
NDAR_INVCG773JXB_19mo-20171003	right	post	hippo	4	1	0.11903
NDAR_INVCG773JXB_19mo-20171003	right	post	hippo	4	2	0.0681585
NDAR_INVCG773JXB_19mo-20171003	right	post	hippo	4	3	0.11103
NDAR_INVCG773JXB_19mo-20171003	right	post	hippo	4	4	0.247625
NDAR_INVCG773JXB_19mo-20171003	right	post	hippo	4	5	0.421836
NDAR_INVCL043YU7_18mo-20170919	left	ant	hippo	3	1	0.269557
NDAR_INVCL043YU7_18mo-20170919	left	ant	hippo	3	2	0.422008
NDAR_INVCL043YU7_18mo-20170919	left	ant	hippo	3	3	0.428244
NDAR_INVCL043YU7_18mo-20170919	left	ant	hippo	3	4	0.203027
NDAR_INVCL043YU7_18mo-20170919	left	ant	hippo	3	5	0.138848
NDAR_INVCL043YU7_18mo-20170919	left	post	hippo	3	1	0.147738
NDAR_INVCL043YU7_18mo-20170919	left	post	hippo	3	2	0.19196
NDAR_INVCL043YU7_18mo-20170919	left	post	hippo	3	3	0.135989
NDAR_INVCL043YU7_18mo-20170919	left	post	hippo	3	4	0.263552
NDAR_INVCL043YU7_18mo-20170919	left	post	hippo	3	5	0.0722162
NDAR_INVCL043YU7_18mo-20170919	right	ant	hippo	3	1	0.506808
NDAR_INVCL043YU7_18mo-20170919	right	ant	hippo	3	2	0.248233
NDAR_INVCL043YU7_18mo-20170919	right	ant	hippo	3	3	0.167956
NDAR_INVCL043YU7_18mo-20170919	right	ant	hippo	3	4	0.130082
NDAR_INVCL043YU7_18mo-20170919	right	ant	hippo	3	5	0.0884069
NDAR_INVCL043YU7_18mo-20170919	right	post	hippo	3	1	0.281793
NDAR_INVCL043YU7_18mo-20170919	right	post	hippo	3	2	0.216588
NDAR_INVCL043YU7_18mo-20170919	right	post	hippo	3	3	0.134757
NDAR_INVCL043YU7_18mo-20170919	right	post	hippo	3	4	0.149307
NDAR_INVCL043YU7_18mo-20170919	right	post	hippo	3	5	0.199834
NDAR_INVCU891DUV_24mo-20180309	left	ant	hippo	4	1	0.237672
NDAR_INVCU891DUV_24mo-20180309	left	ant	hippo	4	2	0.543078
NDAR_INVCU891DUV_24mo-20180309	left	ant	hippo	4	3	0.262
NDAR_INVCU891DUV_24mo-20180309	left	ant	hippo	4	4	0.110261
NDAR_INVCU891DUV_24mo-20180309	left	ant	hippo	4	5	0.116342
NDAR_INVCU891DUV_24mo-20180309	left	post	hippo	4	1	0.151086
NDAR_INVCU891DUV_24mo-20180309	left	post	hippo	4	2	0.112198
NDAR_INVCU891DUV_24mo-20180309	left	post	hippo	4	3	0.0614993
NDAR_INVCU891DUV_24mo-20180309	left	post	hippo	4	4	0.341347
NDAR_INVCU891DUV_24mo-20180309	left	post	hippo	4	5	0.159484
NDAR_INVCU891DUV_24mo-20180309	right	ant	hippo	4	1	0.529642
NDAR_INVCU891DUV_24mo-20180309	right	ant	hippo	4	2	0.283732
NDAR_INVCU891DUV_24mo-20180309	right	ant	hippo	4	3	0.00814126
NDAR_INVCU891DUV_24mo-20180309	right	ant	hippo	4	4	0.0643249
NDAR_INVCU891DUV_24mo-20180309	right	ant	hippo	4	5	0.168983
NDAR_INVCU891DUV_24mo-20180309	right	post	hippo	4	1	0.236796
NDAR_INVCU891DUV_24mo-20180309	right	post	hippo	4	2	0.189716
NDAR_INVCU891DUV_24mo-20180309	right	post	hippo	4	3	0.0494592
NDAR_INVCU891DUV_24mo-20180309	right	post	hippo	4	4	0.149235
NDAR_INVCU891DUV_24mo-20180309	right	post	hippo	4	5	0.328823
NDAR_INVCZ009MCY_09mo-20170613	left	ant	hippo	2	1	0.363703
NDAR_INVCZ009MCY_09mo-20170613	left	ant	hippo	2	2	0.585404
NDAR_INVCZ009MCY_09mo-20170613	left	ant	hippo	2	3	0.450091
NDAR_INVCZ009MCY_09mo-20170613	left	ant	hippo	2	4	0.398573
NDAR_INVCZ009MCY_09mo-20170613	left	ant	hippo	2	5	0.280588
NDAR_INVCZ009MCY_09mo-20170613	left	post	hippo	2	1	0.30581
NDAR_INVCZ009MCY_09mo-20170613	left	post	hippo	2	2	0.367811
NDAR_INVCZ009MCY_09mo-20170613	left	post	hippo	2	3	0.356145
NDAR_INVCZ009MCY_09mo-20170613	left	post	hippo	2	4	0.536057
NDAR_INVCZ009MCY_09mo-20170613	left	post	hippo	2	5	0.283647
NDAR_INVCZ009MCY_09mo-20170613	right	ant	hippo	2	1	0.676226
NDAR_INVCZ009MCY_09mo-20170613	right	ant	hippo	2	2	0.354547
NDAR_INVCZ009MCY_09mo-20170613	right	ant	hippo	2	3	0.240002
NDAR_INVCZ009MCY_09mo-20170613	right	ant	hippo	2	4	0.324412
NDAR_INVCZ009MCY_09mo-20170613	right	ant	hippo	2	5	0.332692
NDAR_INVCZ009MCY_09mo-20170613	right	post	hippo	2	1	0.315004
NDAR_INVCZ009MCY_09mo-20170613	right	post	hippo	2	2	0.311253
NDAR_INVCZ009MCY_09mo-20170613	right	post	hippo	2	3	0.248653
NDAR_INVCZ009MCY_09mo-20170613	right	post	hippo	2	4	0.327915
NDAR_INVCZ009MCY_09mo-20170613	right	post	hippo	2	5	0.46725
NDAR_INVDA365MKN_24mo-20160819	left	ant	hippo	4	1	0.263667
NDAR_INVDA365MKN_24mo-20160819	left	ant	hippo	4	2	0.382109
NDAR_INVDA365MKN_24mo-20160819	left	ant	hippo	4	3	0.356407
NDAR_INVDA365MKN_24mo-20160819	left	ant	hippo	4	4	0.245692
NDAR_INVDA365MKN_24mo-20160819	left	ant	hippo	4	5	0.379033
NDAR_INVDA365MKN_24mo-20160819	left	post	hippo	4	1	0.149055
NDAR_INVDA365MKN_24mo-20160819	left	post	hippo	4	2	0.158317
NDAR_INVDA365MKN_24mo-20160819	left	post	hippo	4	3	0.151112
NDAR_INVDA365MKN_24mo-20160819	left	post	hippo	4	4	0.30942
NDAR_INVDA365MKN_24mo-20160819	left	post	hippo	4	5	0.239761
NDAR_INVDA365MKN_24mo-20160819	right	ant	hippo	4	1	0.526036
NDAR_INVDA365MKN_24mo-20160819	right	ant	hippo	4	2	0.196437
NDAR_INVDA365MKN_24mo-20160819	right	ant	hippo	4	3	0.0638356
NDAR_INVDA365MKN_24mo-20160819	right	ant	hippo	4	4	0.139606
NDAR_INVDA365MKN_24mo-20160819	right	ant	hippo	4	5	0.308535
NDAR_INVDA365MKN_24mo-20160819	right	post	hippo	4	1	0.224839
NDAR_INVDA365MKN_24mo-20160819	right	post	hippo	4	2	0.169815
NDAR_INVDA365MKN_24mo-20160819	right	post	hippo	4	3	0.0984303
NDAR_INVDA365MKN_24mo-20160819	right	post	hippo	4	4	0.166033
NDAR_INVDA365MKN_24mo-20160819	right	post	hippo	4	5	0.487928
NDAR_INVEC297LXF_08mo-20180401	left	ant	hippo	2	1	0.153926
NDAR_INVEC297LXF_08mo-20180401	left	ant	hippo	2	2	0.455245
NDAR_INVEC297LXF_08mo-20180401	left	ant	hippo	2	3	0.140764
NDAR_INVEC297LXF_08mo-20180401	left	ant	hippo	2	4	0.139794
NDAR_INVEC297LXF_08mo-20180401	left	ant	hippo	2	5	0.129602
NDAR_INVEC297LXF_08mo-20180401	left	post	hippo	2	1	0.160092
NDAR_INVEC297LXF_08mo-20180401	left	post	hippo	2	2	0.209877
NDAR_INVEC297LXF_08mo-20180401	left	post	hippo	2	3	0.139404
NDAR_INVEC297LXF_08mo-20180401	left	post	hippo	2	4	0.227046
NDAR_INVEC297LXF_08mo-20180401	left	post	hippo	2	5	0.200235
NDAR_INVEC297LXF_08mo-20180401	right	ant	hippo	2	1	0.544032
NDAR_INVEC297LXF_08mo-20180401	right	ant	hippo	2	2	0.209827
NDAR_INVEC297LXF_08mo-20180401	right	ant	hippo	2	3	0.0686099
NDAR_INVEC297LXF_08mo-20180401	right	ant	hippo	2	4	0.0598336
NDAR_INVEC297LXF_08mo-20180401	right	ant	hippo	2	5	0.207895
NDAR_INVEC297LXF_08mo-20180401	right	post	hippo	2	1	0.269383
NDAR_INVEC297LXF_08mo-20180401	right	post	hippo	2	2	0.167521
NDAR_INVEC297LXF_08mo-20180401	right	post	hippo	2	3	0.0749308
NDAR_INVEC297LXF_08mo-20180401	right	post	hippo	2	4	0.091566
NDAR_INVEC297LXF_08mo-20180401	right	post	hippo	2	5	0.405859
NDAR_INVEJ366AWY_12mo-20170818	left	ant	hippo	2	1	0.271351
NDAR_INVEJ366AWY_12mo-20170818	left	ant	hippo	2	2	0.421424
NDAR_INVEJ366AWY_12mo-20170818	left	ant	hippo	2	3	0.350327
NDAR_INVEJ366AWY_12mo-20170818	left	ant	hippo	2	4	0.17332
NDAR_INVEJ366AWY_12mo-20170818	left	ant	hippo	2	5	0.205656
NDAR_INVEJ366AWY_12mo-20170818	left	post	hippo	2	1	0.192575
NDAR_INVEJ366AWY_12mo-20170818	left	post	hippo	2	2	0.173543
NDAR_INVEJ366AWY_12mo-20170818	left	post	hippo	2	3	0.137111
NDAR_INVEJ366AWY_12mo-20170818	left	post	hippo	2	4	0.290266
NDAR_INVEJ366AWY_12mo-20170818	left	post	hippo	2	5	0.185219
NDAR_INVEJ366AWY_12mo-20170818	right	ant	hippo	2	1	0.485851
NDAR_INVEJ366AWY_12mo-20170818	right	ant	hippo	2	2	0.210435
NDAR_INVEJ366AWY_12mo-20170818	right	ant	hippo	2	3	0.141811
NDAR_INVEJ366AWY_12mo-20170818	right	ant	hippo	2	4	0.137712
NDAR_INVEJ366AWY_12mo-20170818	right	ant	hippo	2	5	0.221571
NDAR_INVEJ366AWY_12mo-20170818	right	post	hippo	2	1	0.331101
NDAR_INVEJ366AWY_12mo-20170818	right	post	hippo	2	2	0.171296
NDAR_INVEJ366AWY_12mo-20170818	right	post	hippo	2	3	0.140665
NDAR_INVEJ366AWY_12mo-20170818	right	post	hippo	2	4	0.173947
NDAR_INVEJ366AWY_12mo-20170818	right	post	hippo	2	5	0.364483
NDAR_INVEL463VRU_09mo-20150831	left	ant	hippo	2	1	0.180333
NDAR_INVEL463VRU_09mo-20150831	left	ant	hippo	2	2	0.413659
NDAR_INVEL463VRU_09mo-20150831	left	ant	hippo	2	3	0.296515
NDAR_INVEL463VRU_09mo-20150831	left	ant	hippo	2	4	0.0884913
NDAR_INVEL463VRU_09mo-20150831	left	ant	hippo	2	5	0.126566
NDAR_INVEL463VRU_09mo-20150831	left	post	hippo	2	1	0.123116
NDAR_INVEL463VRU_09mo-20150831	left	post	hippo	2	2	0.134221
NDAR_INVEL463VRU_09mo-20150831	left	post	hippo	2	3	0.227792
NDAR_INVEL463VRU_09mo-20150831	left	post	hippo	2	4	0.431486
NDAR_INVEL463VRU_09mo-20150831	left	post	hippo	2	5	0.0965983
NDAR_INVEL463VRU_09mo-20150831	right	ant	hippo	2	1	0.607371
NDAR_INVEL463VRU_09mo-20150831	right	ant	hippo	2	2	0.19268
NDAR_INVEL463VRU_09mo-20150831	right	ant	hippo	2	3	0.0458046
NDAR_INVEL463VRU_09mo-20150831	right	ant	hippo	2	4	0.0176933
NDAR_INVEL463VRU_09mo-20150831	right	ant	hippo	2	5	0.162135
NDAR_INVEL463VRU_09mo-20150831	right	post	hippo	2	1	0.253188
NDAR_INVEL463VRU_09mo-20150831	right	post	hippo	2	2	0.135258
NDAR_INVEL463VRU_09mo-20150831	right	post	hippo	2	3	0.0651401
NDAR_INVEL463VRU_09mo-20150831	right	post	hippo	2	4	0.0658588
NDAR_INVEL463VRU_09mo-20150831	right	post	hippo	2	5	0.381629
NDAR_INVEN827RTA_08mo-20150520	left	ant	hippo	2	1	0.31488
NDAR_INVEN827RTA_08mo-20150520	left	ant	hippo	2	2	0.649998
NDAR_INVEN827RTA_08mo-20150520	left	ant	hippo	2	3	0.176592
NDAR_INVEN827RTA_08mo-20150520	left	ant	hippo	2	4	0.238852
NDAR_INVEN827RTA_08mo-20150520	left	ant	hippo	2	5	0.170424
NDAR_INVEN827RTA_08mo-20150520	left	post	hippo	2	1	0.232424
NDAR_INVEN827RTA_08mo-20150520	left	post	hippo	2	2	0.258903
NDAR_INVEN827RTA_08mo-20150520	left	post	hippo	2	3	0.278001
NDAR_INVEN827RTA_08mo-20150520	left	post	hippo	2	4	0.516111
NDAR_INVEN827RTA_08mo-20150520	left	post	hippo	2	5	0.22103
NDAR_INVEN827RTA_08mo-20150520	right	ant	hippo	2	1	0.706996
NDAR_INVEN827RTA_08mo-20150520	right	ant	hippo	2	2	0.312233
NDAR_INVEN827RTA_08mo-20150520	right	ant	hippo	2	3	0.102599
NDAR_INVEN827RTA_08mo-20150520	right	ant	hippo	2	4	0.171021
NDAR_INVEN827RTA_08mo-20150520	right	ant	hippo	2	5	0.178918
NDAR_INVEN827RTA_08mo-20150520	right	post	hippo	2	1	0.315328
NDAR_INVEN827RTA_08mo-20150520	right	post	hippo	2	2	0.197621
NDAR_INVEN827RTA_08mo-20150520	right	post	hippo	2	3	0.115502
NDAR_INVEN827RTA_08mo-20150520	right	post	hippo	2	4	0.225441
NDAR_INVEN827RTA_08mo-20150520	right	post	hippo	2	5	0.326046
NDAR_INVEY566ZAE_24mo-20170711	left	ant	hippo	4	1	0.110012
NDAR_INVEY566ZAE_24mo-20170711	left	ant	hippo	4	2	0.395217
NDAR_INVEY566ZAE_24mo-20170711	left	ant	hippo	4	3	0.219126
NDAR_INVEY566ZAE_24mo-20170711	left	ant	hippo	4	4	0.0800357
NDAR_INVEY566ZAE_24mo-20170711	left	ant	hippo	4	5	0.105268
NDAR_INVEY566ZAE_24mo-20170711	left	post	hippo	4	1	0.0741774
NDAR_INVEY566ZAE_24mo-20170711	left	post	hippo	4	2	0.100568
NDAR_INVEY566ZAE_24mo-20170711	left	post	hippo	4	3	0.1463
NDAR_INVEY566ZAE_24mo-20170711	left	post	hippo	4	4	0.169647
